,Unnamed: 0,Unnamed: 0.1,comment,updated_at,like_count,sentiment
4170,4169,4169.0,خبر رائع نهار لي نكونو كي رجال abonnement illimité,2021-06-09T21:29:54Z,8.0,2.0
4171,4170,4170.0,بكري كانت في مودام 4 جي كي تخلص تولي. 512  ودارو علينا من نهار نحيتها صاي منزيدش نرجع ضاعت الثقة بين الزبون وإتصلات الجزائر,2021-06-12T16:05:14Z,0.0,1.0
4172,4171,4171.0,الناس لمفهمتش راه يقولكم بلي شريحة pixx ولات فيها السرعة المنخفضة عند انتهاء الجيغا,2021-06-09T06:31:42Z,1.0,1.0
4173,4172,4172.0,راهي قديمة عندهم هادي .,2021-06-09T07:55:25Z,15.0,1.0
4174,4173,4173.0,التدفق المنخفض ف pixx ,2021-06-09T07:54:58Z,16.0,1.0
4175,4174,4174.0,مشكل تغطية لا توجد في منطقتي 😭😭,2021-06-27T15:49:12Z,0.0,1.0
4176,4175,4175.0,Vive top 4g ......,2021-06-08T22:08:23Z,2.0,2.0
4177,4176,4176.0,بارك الله فيك و جزاك الله خيرا أخانا الكريم ممكن معرفة الجديد في جيزي,2021-06-08T16:30:22Z,3.0,0.0
4178,4177,4177.0,صافي بيكس دارو فيها التدفق المنخفض,2021-06-26T12:35:13Z,0.0,1.0
4179,4178,4178.0,Top 4g marche très bien même si le compte internet est épuisé la connexion marche très bien,2021-06-08T17:18:29Z,0.0,2.0
4180,4179,4179.0,انا كنت طوب 4g  وحولت الى pix مكانش تدفق منخفض يبقى غيى الفايسبوك يمشي,2021-07-15T12:36:33Z,0.0,1.0
4181,4180,4180.0,بارك الله فيك مشكور,2021-06-09T00:47:27Z,1.0,2.0
4182,4181,4181.0,هل مناك اخبار عن الشريحة الالكترونية و ربي يعاونك,2021-06-09T13:46:03Z,0.0,0.0
4183,4182,4182.0,كيما أوريدو في خدمة 200 دج يقولك عندك أنترنت غير محدود (تحسب صح؟) وبعدها تتفاجئ بسرعة التدفق المحدودة التي لا تتجاوز 50 كيلو بايت!! من المفاجئة تقعد مبلق عينيك للسقف وما تصيب تقول والو !!!,2021-06-10T13:56:27Z,0.0,1.0
4184,4183,4183.0,خويا تكنو ما فحوا ميساج موبليس الاخير..مافهمتوش.تاع اكتيفي أحد عروض pix واستفد من 7جيغا انترنيت ثم فعل pass connect+...فهمنا خويا...,2021-06-11T13:15:09Z,0.0,0.0
4185,4184,4184.0,الله أعلم كانت كاين في موبليس تاع تفلكسي ثلاثين ألف يعطوك متين ميغا وكي تكملك تكونكتيلك بالسرعة الدنيا موالف نخدم بها موش جديدة,2021-06-20T21:50:22Z,0.0,0.0
4186,4185,4185.0,لابيس شريتها هذ ليامات برك 13 جيڨا طارو في سمانة و ما طلقوليش انترنت موراها بيكس مكاش,2021-08-23T10:33:08Z,0.0,1.0
4187,4186,4186.0,فليكسيت غلطة صوميل دولي<br>واش نقدر ندير بيها واش هي العروض ماعدا مكالمات دولية لي ما نحتاجهاشش,2021-10-30T16:33:48Z,0.0,0.0
4188,4187,4187.0,هل من عروض جديدة في بيكس موبيليس,2021-06-15T11:11:34Z,0.0,0.0
4189,4188,4188.0,نحن الجزاءريين فقدنا الامل من هذه الشبكة وشعارنا هو لا ترجو السماحة من بخيل انهم بخلاء ولا يفقهون في الكرم او الجود قولا ولا تننضر اي شيء او عرض من هذه الشبكة بل اسوا من ذلك انهم يشغلون خدماتهم  كرنتي ومعلومة وياءخذون الرصيد غصبا عنك انهم سارقين,2021-07-19T23:49:51Z,0.0,1.0
4190,4189,4189.0,انا اكتفيت عرض تاع بيكس 500دج خلاصتلي لي جيغا بصح بقات كاينة انترنت بصح منخفضة كيما توب 4 جي,2021-06-09T10:04:10Z,3.0,1.0
4191,4190,4190.0,ممكن طريقة نرد بيس تاعي من 3جي لي 4 جي بلا ما نروح لي وكالة تاعهم ؟؟,2021-06-13T19:46:41Z,1.0,0.0
4192,4191,4191.0,جيزي هي تاليا قاع,2021-06-08T21:40:24Z,0.0,1.0
4193,4192,4192.0,انا نفليكسي بيكس 1000 الف نتاع شهر ماتكمليش شهر ديرلي مابا 20 يوم كيفاه نتحفض بجيڨات او عرض زين,2021-07-27T14:17:27Z,0.0,1.0
4194,4193,4193.0,تم توقيف خدمة الفايسبوك المجاني في شريحة Pixx ,2021-06-09T00:22:50Z,0.0,1.0
4195,4194,4194.0,"السلام عليكم  اتمنالك النجاح في قناتك , ممكن تزيد تفهمني مليح  في هذا الفيديو والله مافهمت",2021-07-28T07:47:51Z,0.0,0.0
4196,4195,4195.0,بارك الله على مجهودتكم ولكن ما فهتش والو حبذا تعود تفهمنا,2021-06-21T05:22:20Z,0.0,0.0
4197,4196,4196.0,من سيء إلى الأسوأ ياخويا تيكنو,2021-06-13T10:49:38Z,1.0,1.0
4198,4197,4197.0,هادي تبقى من بعد شهر لي يكمل الكريدي ولا تكمل فيه,2021-06-25T08:09:17Z,1.0,0.0
4199,4198,4198.0,أخي من فضلك شحال يعطونا من جيقا,2021-08-30T16:22:27Z,0.0,0.0
4200,4199,4199.0, ارتقي غير شوي,2021-06-10T15:16:22Z,14.0,1.0
4201,4200,4200.0,خويا كيفاش نشغل عرض موبيليس 7G <br>400دج,2021-11-13T14:42:34Z,0.0,0.0
4202,4201,4201.0,ماتكثرش الهدرة من فضلك، فالقناة تقنية، إقتصادية بحت فلا حاجة للغة الخشب، الهدرة و المغزى، و شكرا على أخذ الملاحظة بعين الاعتبار، فالمصلحة مشتركة بين متابعي القناة و Admin,2021-10-02T15:31:12Z,0.0,0.0
4203,4202,4202.0,موبيليس  الانترنيت فيها مليحة ,2021-07-24T08:14:39Z,0.0,2.0
4204,4203,4203.0,شريحة موبيليس top 4g تمشي بسرعة بطيئة .,2021-06-09T16:40:24Z,1.0,1.0
4205,4204,4204.0,نهاية شريحة Top 4G,2021-06-10T00:53:26Z,0.0,1.0
4206,4205,4205.0,السلام عليكم اخي الكريم هل عندك فكرة كيفاه يمكن الاستفادة من عرض solidarité  في موبيليس,2021-08-18T06:14:26Z,0.0,0.0
4207,4206,4206.0, مكانش حل للريزو نتاع موبيليس منين داك تكونكتي بل4G حتى تتقلب لل3G وحدها,2021-06-08T19:20:59Z,2.0,1.0
4208,4207,4207.0,من فضلك جاوبني انا فليكسيت 1000 موبيليس قداه نقدر نهدر نحو الشبكات الاخرى,2021-09-20T18:17:12Z,0.0,0.0
4209,4208,4208.0,كي يكملولك ليجيڨا ما تقدرش تشوف يوتيوب و قوقل ...الخ،,2021-06-09T01:36:56Z,1.0,1.0
4210,4209,4209.0,انا كي نشوف واش عندي تخرجلي <br>mobtasim pixx 4g<br>ويخرجلي صوالح لي عندي... زعما الانترنت هاذي لي راك تهضر عليها كون تخلاصلي 13 جيغا تبقى تمشي بالتدفق الضعيف 250k ول لااا,2021-06-08T16:32:49Z,0.0,0.0
4211,4210,4210.0,ربى يحفظك,2021-06-08T16:59:47Z,1.0,2.0
4212,4211,4211.0,ربي يحفظك,2021-06-08T16:11:58Z,2.0,2.0
4213,4212,4212.0,انا رهي عندي في 5 سنوات نكنيكتي باطل بعد ما تكمل 1جيغا المهدات هادي حتي يكمل شهر,2021-06-08T22:03:02Z,1.0,2.0
4214,4213,4213.0,واش خويا تكنو مديرتش قاع ليفيديو على mise a jour 12.5,2021-06-09T13:50:19Z,0.0,0.0
4215,4214,4214.0,"Wlh 3andi top 4g depuis 2017, et mazalha b 33k/s 😔 yarit lokan yzidou f débireduit ta3ha. Merci et bon courage 😉",2021-06-25T14:48:42Z,0.0,1.0
4216,4215,4215.0,مشكل انترنت تع موبيليس كريثا <br>كاين وين بي لي جيڨا ماتلحقش 256,2021-06-15T12:01:49Z,0.0,1.0
4217,4216,4216.0,الناس الطير مع الجنون حنا مزالنا مع السرعة المنخفضة,2021-06-08T17:00:51Z,0.0,1.0
4218,4217,4217.0,المشكل   ره فلكونكسيو الرهج,2021-06-08T20:35:30Z,0.0,1.0
4219,4218,4218.0,السلام عليكم بتوفيق ان شاء الله,2021-06-08T16:12:08Z,2.0,2.0
4220,4219,4219.0,مافهمنا والو كيفاه الكود نتاع العفسة هاذيك  وكيفاه تاكتيفيها ماوريتلنا والو فالفيديو بخلاف تاست نتاع كونكسيو وكشف الرصيد,2021-06-22T19:12:46Z,0.0,0.0
4221,4220,4220.0,😂 درت فيديو على موبيليس وفالاخر قلبتها اوريدو كي شغل فهمت باللي ما فهمت والو .,2021-06-11T15:56:42Z,0.0,0.0
4222,4221,4221.0,شت نديرو بالتدفق المنخفض ... الكونيكسين قاع مكانش قاعدين يحشولنا ب2 g,2021-06-08T16:57:44Z,3.0,1.0
4223,4222,4222.0, السرعة المنخفضة في هاذه الجوازات ,2021-06-12T08:06:42Z,1.0,1.0
4224,4223,4223.0,بصح مبليز معندهاش ريزو,2021-06-13T11:13:25Z,1.0,1.0
4225,4224,4224.0,نحن نحوسو كونكسيون مليحة الدراهم متهمش والي مش عايش في ليقروند فيل مكلاه يدير موبيليس باسكو مدعمين بيها غير الولايات الكبار جربتها عندي في تبسة فيديو 144ميمشيش نروح لعنابة سطيف قسنطينة يمشي حتى720p الله  لاتربحهم,2021-06-11T14:29:34Z,0.0,1.0
4226,4225,4225.0,خاوتي كي نحول من توب 4G للبيكس بزاف ما يروحليش عرض التوب 4،G  نجم ديما نولي ليه ؟,2021-06-08T16:30:05Z,0.0,0.0
4227,4226,4226.0,التدفق بعد الباك نقص بزاف ڨولولنا وعلاه,2021-06-27T13:28:27Z,0.0,1.0
4228,4227,4227.0,السرعة المخفضة,2021-06-11T15:29:12Z,0.0,1.0
4229,4228,4228.0,كنت معدي من لقيتك تحكي على موبيليس و مميزاتها خلعتني حسابلي تفلكسي بعشرة يعطولك خمسين جيقا انترنات   يا اخي  كلحتني تفرجت عليك,2021-06-15T19:37:51Z,0.0,0.0
4230,4229,4229.0,مكانش منها انا مهيش تمشي عندي,2021-06-08T16:40:41Z,0.0,1.0
4231,4230,4230.0,اخويا نقلك حاجة وراني نقادرك ياسر موبيليز راشية كيف بلادنا djezzy vs ooredoo لبااقي طيش,2021-06-08T19:50:50Z,8.0,1.0
4232,4231,4231.0,Pixx pro فيها ولالا؟؟,2021-06-13T09:30:26Z,0.0,0.0
4233,4232,4232.0,رايح نسقسيك خو وانشاء الله تشوف مساجي .<br>جيت نفليكسي للمودام 4g ومالقيتش نميرو .<br>كفاش نقدر نجبدو لو سمحت .,2021-06-15T23:41:47Z,0.0,0.0
4234,4233,4233.0,انا عندي مامشاتش في pixx1000,2021-06-14T11:07:53Z,0.0,1.0
4235,4234,4234.0,Ya kho ch7al la vitesse dyalhz ki ykounou hadok 13gb 3endek ? L ping ch7al ? Wel upload,2021-08-07T15:25:03Z,0.0,0.0
4236,4235,4235.0,ولاه ثم ولاه غير غلطت حياتي نهار شريت بيس موبيليس نفليكسي صوميل تقول راني نطلب عليهوم <br>افشل شركة في العالم سلحفات اربك <br>تروح لمالي تعيش متفيقش,2021-06-23T17:32:30Z,0.0,1.0
4237,4236,4236.0,افشل شركة ,2021-06-08T18:33:30Z,0.0,1.0
4238,4237,4237.0,كنت قبل تحط حوايج مهمين بصح ضرك لا وليت تحط عنوان بصح كي ندخلو منلقاو  حتى حاجة ..وليت من جماعة لي يجرو ورا مشاهدات ؟ دير محتوى مليح و مشاهدات تجي وحدها,2021-06-09T11:01:31Z,0.0,0.0
4239,4238,4238.0,اولدي كونكسيون ضعيفة مقدرتش مامبا نكمل 13جيغا,2021-06-08T18:07:04Z,0.0,1.0
4240,4239,4239.0,واش راك تقول خونا والله مادرت والو راك تدير فاوبسيو في هواتف شاومي باش تشوف السرعة تاع انترنيت ماشي باش تسرع الانترنيت ؟!!!!!!!!,2021-06-13T08:40:30Z,0.0,0.0
4241,4240,4240.0,تظل عندي تسريبات عندي تسريبات<br>جامي جبت حاجه جديده وكانت صح,2021-06-13T06:39:25Z,0.0,0.0
4242,4241,4241.0,خويا حطنا رابط نتع الابليكاسيو PUBG MO <br>كيما حوست عليه ملقيتهاش,2021-08-12T11:46:53Z,0.0,0.0
4243,4242,4242.0, ki ndir rovoi fi Mobilis mayalah9ounich les msg ,2021-07-05T01:40:59Z,0.0,1.0
4244,4243,4243.0,علابيها وانا نقول كاسجي بيكس كيتفلكسي تحولها باش تولي خمسين الف والله غير منيتك صح,2021-06-22T12:44:17Z,0.0,0.0
4245,4244,4244.0,9asdo li kant 3ando puse top 4g ou bdlha ll pixx darlhom had l3afsa,2021-07-25T14:01:38Z,0.0,0.0
4246,4245,4245.0,يا خو نحو TOP 4G   اليوم,2021-06-13T22:42:05Z,0.0,1.0
4247,4246,4246.0, تعيينا,2021-06-18T20:00:42Z,0.0,1.0
4248,4247,4247.0,توب 4gعندي قررن وهي تمشي,2021-06-13T17:36:47Z,0.0,2.0
4249,4248,4248.0,أنا دورتها اليوم أوريدو,2021-06-14T16:56:13Z,0.0,2.0
4250,4249,4249.0,انا عندي top4g  ريزو  ناقص بزاف  كرهت منها راني بي جيزي,2021-06-09T23:57:11Z,0.0,1.0
4251,4250,4250.0,تبق غير موبيليس ومانديرهاش,2021-06-14T17:19:35Z,0.0,1.0
4252,4251,4251.0,لي مافهمش يفهم لي فهم خاطرش لي فهم ماراه فاهم فيها والو,2021-06-09T08:44:57Z,1.0,1.0
4253,4252,4252.0,عندي موديم 4G و الله فيديو 360 ما يخدم مليح في اليوتيوب .......الله ينعل تبون و جزائره الجديدة,2021-06-30T08:12:30Z,0.0,1.0
4254,4253,4253.0,الحمد لله,2021-06-13T06:39:21Z,0.0,0.0
4255,4254,4254.0,مفهمنا والو نطالب بأعادة الفيديو,2021-06-09T08:48:14Z,0.0,0.0
4256,4255,4255.0,مافهمتش هذا وين فهمت نت هي عندها 4 سنين وهي هك,2021-06-09T15:01:35Z,0.0,0.0
4257,4256,4256.0,Est ce que darouha tani pixx pro ??,2021-06-08T16:56:18Z,0.0,0.0
4258,4257,4257.0,أولا شكرا على المجهود و بالتوفيق.<br><br>لكن أخي تجي تفهم تتلفلك.<br>سورتو إذا مشيت الفيديو شوية ما تفهمش علاه دخلت الفيديو أصلا.😂<br><br>قبل ما تدير فيديو أكتب واش حبيت تقول في ورقة.👍.<br>أعطي نبذة خفيفة من بعد قصر كيما حبيت.,2021-06-13T06:50:01Z,0.0,0.0
4259,4258,4258.0,فهمنا يلكان تطبيق نزلوه ولا كيفاش هاذ الجديد داير اشرح مليح واحد مافهم,2021-06-23T19:48:35Z,0.0,0.0
4260,4259,4259.0,لي فهم يفهمني معاه. ماني فاهم ولا شي 😞😞,2021-06-08T19:22:45Z,0.0,0.0
4261,4260,4260.0,عندي.  طوب 4G.  دير. صيكونت ميل   نكونكتيي. شهر. كامل.  لاه نكسر راسي 😑,2021-06-10T09:39:27Z,0.0,1.0
4262,4261,4261.0,السلام عليكم ادعونا بالرزق اخواننا,2021-06-08T16:12:09Z,4.0,0.0
4263,4262,4262.0,هذا والنوري نتاع عاشور العاشر كيف كيف تتفرج الفيديوهات نتاعو تستنتج زوج حوايج ياتفهم يامتفهمش,2021-06-08T17:55:17Z,110.0,0.0
4264,4263,4263.0,... يعني خلص الفيديو😳🙄🙄 لي فهم يفهمنا🤔🤔,2021-06-09T17:12:09Z,0.0,0.0
4265,4264,4264.0,حاب يقول كما  top 4,2021-06-08T16:16:37Z,1.0,0.0
4266,4265,4265.0,توب 4gتحولها pixقبل ماتكملك مهله تاع توب4gتكملك شهر pixعادي بلا ليميقا نتا هدا وين فقت,2021-06-12T23:51:45Z,0.0,0.0
4267,4266,4266.0,السلام عليكم اليوم اشؤيت مودام ساهلة بوكس زعما يقولو فيه 1000 الف مكالمة مجانية و20 جيغا انترنت  جربت نهدر بالهاتف الثابت بعد توصيله بالمودام جاتني رسالة رصيدكم غير كافي مع العلم اني اشتريته جديد  لماذا ...اما بالنسبة لسرعة الانترنات 4جي بالرغم ان اشارة الشبكة قوية جدا  الا انه الانترنات  منعدمة او شبه منعدمة بعد السابعةمساءا  انصحكم بالذهاب للنوم ...والله ندمت كي شيرتو 9000الف بعدما كان 7000الف,2021-06-08T16:48:04Z,1.0,1.0
4268,4267,4267.0,يا connexions في موبليس كارثة,2021-06-09T21:44:54Z,0.0,1.0
4269,4268,4268.0,أنا مافهمتش غير كيفاش نص ليشافوا الفيديو مافهموش,2021-06-17T20:19:59Z,0.0,0.0
4270,4269,4269.0,Je me demande à quelle heure il a enregistré cette vidéo ?<br>ناض في نص الليل و كان شاف منام,2021-06-23T23:12:07Z,0.0,0.0
4271,4270,4270.0,We pixx pro <br>فيها ولا لا,2021-06-08T19:10:36Z,1.0,0.0
4272,4271,4271.0,حبيت نسقسيك اسكو نت نورمال؟ 🤔 غير تخلط وتخرط تقول ذراري,2021-06-10T14:21:37Z,0.0,0.0
4273,4272,4272.0,فرحت ,2021-06-11T23:07:24Z,2.0,2.0
4274,4273,4273.0,اللي ما فهم والو ... يجي يساميني هنا كاشما يعاود يفهمنا,2021-06-10T08:18:30Z,3.0,0.0
4275,4274,4274.0,يكسر راسك قالو تكسر السوق كسرتنا حنا ماشي,2022-01-19T11:03:13Z,0.0,0.0
4276,4275,4275.0,ياو كسرتنا حنا ما كسرتش السوق,2021-06-09T00:37:37Z,0.0,0.0
4277,4276,4276.0,وشمن موبيليس اصاحبي فليكسيت 100دج غفلت نهار داوها هكاك -_-,2021-06-10T09:35:39Z,0.0,1.0
4278,4277,4277.0,عاود ديرلنا  فيديو  آخر خطراش  مافهمنا  والو,2021-06-09T19:12:49Z,0.0,0.0
4279,4278,4278.0,ممكن تعاود الفيديو راني مفهمتش,2021-07-02T10:32:56Z,0.0,0.0
4280,4279,4279.0,ام بليس ماشي موبيليس,2021-06-12T10:11:09Z,0.0,0.0
4281,4280,4280.0,إشهار...إشهار....,2021-06-09T21:32:38Z,0.0,0.0
4282,4281,4281.0,نتا باين من هاذوك لي يفليكسو 100الف ب10الاف علبيها ما تنجحش سيماهم على وجوههم,2021-06-17T22:19:10Z,0.0,0.0
4283,4282,4282.0,ماراهاش ماتكونيكتيش خلاصتلي جيڨات و متمشيش,2021-06-26T13:50:52Z,0.0,1.0
4284,4283,4283.0,عندي top 4g راني مربي عليها الكبدة يا الحاج خفت نبدل و يغنولي تاع باي باي 🙈,2021-06-09T15:55:50Z,0.0,2.0
4285,4284,4284.0,تكسر بي سرقة تاع دراهم لي ناس,2021-06-20T22:03:22Z,0.0,1.0
4286,4285,4285.0,هذا  راه يهدر بشنوية عذرا إخواني الجزائريين أنتم فلمكان الخاطأ لقد وقعتم فلفخ,2021-07-12T23:10:50Z,0.0,0.0
4287,4286,4286.0,والله ماطقت نفهم😅,2021-06-08T16:32:14Z,15.0,0.0
4288,4287,4287.0,سرقة تاع دراهم في موبليس,2021-06-08T17:32:57Z,3.0,1.0
4289,4288,4288.0,شوفلنا كاش حاجة نرجعو بيها حساب موقف نتاع فايسبوك,2021-06-08T17:39:41Z,0.0,0.0
4290,4289,4289.0,تقعد بينا ب لي جيقا مكانش تحوس بلا ياخي تمصخير...نحوسو كونكسيو مليحة بلجيقا قبل فيديو هذا زيرو,2021-06-08T17:01:31Z,0.0,1.0
4291,4290,4290.0,تحيا تحيا ftthروعة هايلة 4ميقا راني نتفرج مباشرة في سمارت نسيت برابول والخيط وديمو والله نعمة فيبر تيك,2021-06-08T21:24:28Z,1.0,2.0
4292,4291,4291.0,فهمنا مليح مافهمنا والو,2021-06-08T16:35:32Z,8.0,0.0
4293,4292,4292.0,الي فهم يفهمنا معاه,2021-06-13T21:19:01Z,0.0,0.0
4294,4293,4293.0,اقراو الميساج مليح <br>معندوش مامبا انترنات,2021-06-11T09:04:08Z,0.0,1.0
4295,4294,4294.0,ان شاء الله ب ربي  🙄 شرح تاعك مفيه حت فهم,2021-08-12T12:49:15Z,0.0,0.0
4296,4295,4295.0,مبليس اسوء شبكة.....الامور الجديدة مفيها نفع,2021-06-09T22:53:52Z,0.0,1.0
4297,4296,4296.0,وش راه يقول هذا المخلوق اللي فهم يفهمنا ما تقليش راه يلقط في المشاهدات برك,2021-06-18T22:46:57Z,0.0,0.0
4298,4297,4297.0,سلام أول مرة ما نفهم والو من الفيديو نتاعك ماشي عوايدك يا سي عبد الجليل ما قل ودل  يا اخي,2021-06-14T16:42:56Z,0.0,0.0
4299,4298,4298.0,جامي تفرجت فيديو من فيديواتك و استفدت غير الخرطي لا محتوى لا شكوبي غير البلعيط ...,2021-06-24T19:59:41Z,0.0,0.0
4300,4299,4299.0,موبليس متعامل فاشل بكل المقاييس عروض قديمة من وقت الرومان  أنا عندي عرض وين مكس كونترول من 2017 مغيرو فيه والو ب 1300 دج يعطوك 15 جڨا و 5 سعات يخلصلك في 10 أيام مكالمات نحو جميع الشبكات + أنرنت 15 جڨ  ،مجانية مكلمات بين شبكة موبليس متنفعش كل المستخدمين عندهم متعاملين أخرين شبكة الأنترنت ضعيفة فيها إنقطاع خصوصا في الليل بعد 00 وحكاية هاد التدفق المنخفض عند نفاد رصيد، الأنترنت تفاهة 2021 يعطك تدفق منخفض بسرعة الحلزون 🐢,2021-06-08T18:27:09Z,0.0,1.0
4301,4300,4300.0,لفهم عليه يفهمنا ؟,2021-06-08T17:28:26Z,1.0,0.0
4302,4301,4301.0,مكانش هذي العفسة,2021-07-01T12:59:40Z,0.0,1.0
4303,4302,4302.0,يارحم والديكم شكون راه يكمل 13جيغا هههه<br>من ضعف الانترنات تستهل 3جيغا في شهر هههههههه,2021-06-11T09:01:01Z,1.0,1.0
4304,4303,4303.0,قلتلي عفسة......بس انا مافهمت لاعفسة ولاغيرها.....,2021-06-09T17:34:45Z,0.0,0.0
4305,4304,4304.0,🙂😂😂😂,2021-06-11T14:36:16Z,0.0,1.0
4306,4305,4305.0,لي فهم يفهمنا,2021-06-08T23:49:30Z,1.0,0.0
4307,4306,4306.0,ولي عندو لاوين ماكس,2021-06-24T08:23:48Z,0.0,0.0
4308,4307,4307.0,لفهم يفهمنا,2021-06-11T18:02:01Z,0.0,0.0
4309,4308,4308.0,فهمت بلي ما فهمت والو 😏,2021-06-09T00:08:20Z,15.0,0.0
4310,4309,4309.0,قلاي مكانش منها احوس على لى vue,2021-06-19T22:53:01Z,0.0,0.0
4311,4310,4310.0,احترموا عقول الناس.. مستوى رديء.,2021-06-29T06:18:44Z,0.0,1.0
4312,4311,4311.0,هادي كونكسيون الله يرحم باباك انا كي شفت العنوان فرحت حسبت حاجة جديدة يا خي جياحة,2021-06-11T21:39:12Z,0.0,1.0
4313,4312,4312.0,لي فهم يفهمني!!!,2021-06-14T20:45:35Z,0.0,0.0
4314,4313,4313.0,ما فهمت والو. فهمت غي اوريدو ههههه,2021-06-08T17:07:39Z,4.0,0.0
4315,4314,4314.0,عله جاي متفهمش غاية ،نتا عندك كونكسيون ايا مزال متكمل ألوغ شا حاجة جديدة,2021-06-09T14:40:35Z,0.0,1.0
4316,4315,4315.0,خبر بزٌاف مفرح,2021-06-08T18:34:34Z,0.0,2.0
4317,4316,4316.0,لي فهم يفهمنا,2021-06-11T13:18:07Z,0.0,0.0
4318,4317,4317.0,نتا واقيلة مريض وراح تمرضنا ياو ب 13 جيقا ومكاش انترنت كي تدخل لدار ههههههههه وتهدر على سرعة منخفضة لازم تريح عند بوتو موبيليس.,2021-06-08T16:42:37Z,0.0,1.0
4319,4318,4318.0,او في اوال تو خويا؟,2021-06-08T21:22:42Z,0.0,0.0
4320,4319,4319.0,وش هو الفايدا من هذ الفيديو يرحم باباك<br>ما قلت كفاش ما قلت الجديد تاعها ما فهمتنا ونتا وماراك فاهم والو<br>يعني ضيعتلي 4 دقايق من حياتي بووورياااا,2021-06-09T23:31:30Z,0.0,0.0
4321,4320,4320.0,والله مفهمنا والو 😒,2021-06-08T16:34:09Z,3.0,0.0
4322,4321,4321.0,ولي فهم يفهم لي مافهمش ههههه هادا راه ......حشاكم,2021-06-17T06:16:37Z,0.0,0.0
4323,4322,4322.0,هذا موبيليس هو العيان جيزي هو الافضل,2021-07-22T08:56:23Z,0.0,1.0
4324,4323,4323.0,مافهمنا والو,2021-06-08T17:04:11Z,4.0,0.0
4325,4324,4324.0,وقيلا كنت مداير طوب كاتجي,2021-06-23T16:59:58Z,0.0,0.0
4326,4325,4325.0,ياودي راهي خرا موبيليس علابلك ليمات هذو كونت نكونكتي 4جي ونلعب ببجي وليمات هذو مكاش خلاص,2021-06-09T11:31:16Z,0.0,1.0
4327,4326,4326.0, موبيليس زادو في سرعة تدفق الإنترنت ...!! ممكن حتى انا لاحظتها بالأمس,2021-06-09T07:14:02Z,0.0,2.0
4328,4327,4327.0,لي افهم ايفهملنا,2021-06-10T05:31:13Z,0.0,0.0
4329,4328,4328.0,اللي مفهمش أقول افهمت........عودو الفيديو,2021-06-08T17:20:36Z,12.0,0.0
4330,4329,4329.0,كي تفهم فهمنا,2021-06-11T21:58:28Z,0.0,0.0
4331,4330,4330.0,تمشي على لوين كنترول تع 130,2021-06-08T18:04:12Z,1.0,0.0
4332,4331,4331.0,مفهمت والو 🤷🏻‍♀️,2021-07-31T09:15:51Z,0.0,0.0
4333,4332,4332.0,لم نفهم أي شيئ,2021-06-11T13:41:59Z,0.0,0.0
4334,4333,4333.0,مافهمنا. والو... خويا.,2021-06-08T16:18:57Z,44.0,0.0
4335,4334,4334.0,قوقل هههههههههه موقع الازرق,2021-06-10T12:58:50Z,1.0,0.0
4336,4335,4335.0,لي فهم سفهمنا اسيدي انا مافهمت والو,2021-06-09T21:52:48Z,0.0,0.0
4337,4336,4336.0,ماجاتنيش,2021-07-04T15:08:11Z,0.0,1.0
4338,4337,4337.0,كاش واحد فيكم راه فاهم ولا انا برك لي مافهمتش،,2021-06-08T21:27:03Z,0.0,0.0
4339,4338,4338.0,انا عنبلي كشما زدونا في جيڨا ونبعد كي دخلت مفهمت والو في هدرتك,2021-06-13T00:57:55Z,0.0,0.0
4340,4339,4339.0,لي فهم يفهم  لي مفهمش؟,2021-06-08T17:06:28Z,1.0,0.0
4341,4340,4340.0,والله ما فهمنا ضربة,2021-06-13T06:37:35Z,0.0,0.0
4342,4341,4341.0,واش هوا الجديد  ترد فيديو  ما تفهم فيه والو فهم روحك,2021-06-13T20:55:11Z,0.0,0.0
4343,4342,4342.0,و كلحتنا بل انترو روبوكوب,2021-06-15T19:39:07Z,0.0,0.0
4344,4343,4343.0,"Si ce n&#39;est pour la connexion de votre emplacement ne souscrivez JAMAIS à Djezzy  , ils m&#39;ont envoyé un message me disant qu&#39;on me &quot; DONNAIT &quot; 15 go car j&#39;avais flexy pour 2000 da puis on m&#39; a enlevé 1000 da pour ces 15 go . Le lendemain j&#39;ai flexy 3000 DA pour obtenir la connexion 150 go à 4000 DA   , sauf que ces malins m&#39;ont directement encaissé les 3000 da POUR 60 GO uniquement sans MON autorisation NI celle du gars du flexy .",2021-12-28T15:16:30Z,0.0,1.0
4345,4344,4344.0,يا خويا ما نفعتنا بوالو ن ديزابوني خير,2021-06-13T02:32:31Z,0.0,0.0
4346,4345,4345.0,يا وحد الجيش الالكترونية هه,2021-06-12T09:36:56Z,0.0,0.0
4347,4346,4346.0,شرابية ما فهمنا والو؟,2021-06-20T13:12:56Z,0.0,0.0
4348,4347,4347.0,Cnx mobilis dir hata 100000 gp f 1 mois tb9a prblm cnx ctt,2021-06-08T16:12:38Z,0.0,1.0
4349,4348,4348.0,يتمسخرو بنا,2021-06-09T16:32:10Z,0.0,1.0
4350,4349,4349.0, اوريدو ماتحبسش,2021-06-20T16:49:32Z,0.0,2.0
4351,4350,4350.0, الكونيكسيو في موبليس سيءة للغاية ,2021-06-08T16:18:41Z,0.0,1.0
4352,4351,4351.0,تحيا جيزي,2021-06-11T16:09:42Z,0.0,2.0
