"ID","comment","updated_at","like_count","sentiment"
"672","Moi je ne suis pas convaincu de vos services essayer de faire un bon contrôle de vos agence et le réseaux","2022-03-13T12:55:00Z","0","1"
"673","ريڨلو ريزو تاعكم قبيل راها ثقيلة تقتل قبل ما تديرو اي شيء اخر","2022-03-13T11:54:00Z","0","1"
"674","تحكم 4g تدور في فيراج تروح تولي E
ريڨلو الكونكسيو مبعد ساهل","2022-03-13T13:46:00Z","0","1"
"675","Très bon initiative 👏","2022-03-13T16:32:00Z","2","2"
"676","جيجل مافهاش الكونكسيو كامل ياك بدراهمنا","2022-03-13T22:02:00Z","0","1"
"677","Riglou ghy Réseau lwla mnba3d Sahal","2022-03-13T13:26:00Z","0","1"
"678","ساوي غيل كونكسيون تاعكم من بعد طلقو عروض جديدة","2022-03-13T11:36:00Z","0","1"
"679","ياو سقموا الكونكسيون","2022-03-13T11:25:00Z","3","1"
"680","Réseau faible","2022-03-13T20:29:00Z","0","1"
"681","رانا نخلصوا في دراهمنا في الريح لا ريزو لا connexion.","2022-03-14T22:45:00Z","1","1"
"682","من الاربعاء للامس اسهلكت خمسة جيڨا مدخلت لليوتيب ومدخلت لحتى حاجة.","2022-03-13T12:36:00Z","0","1"
"683","موبليس زيروووو في زيرررووو","2022-03-17T09:03:00Z","1","1"
"684","الصحراء Vu","2022-03-13T13:35:00Z","1","1"
"685","Pour Top 4G rien de nouveau","2022-03-13T13:59:00Z","0","1"
"686","عرض مليح تاع سما","2022-03-13T16:05:00Z","0","2"
"687"," لازم تريڨلو تدفق الانترنت راه ضعيف على مستوى ليونال ميسي مع لبياسجي 🙃","2022-03-13T16:59:00Z","0","1"
"688","connexion rahii vrai 3iyana hade les 4 jours Mobilis sagmou 7ala","2022-03-13T11:22:00Z","1","1"
"689","رائعة اليوم سييتها عجبتني، شكرا موبيليس♥️","2022-03-14T01:30:00Z","0","2"
"690","Oulach réseau mobilis donc ça sert à rien","2022-03-14T10:04:00Z","0","1"
"691","انترنت منعدمة تماما","2022-03-13T18:06:00Z","0","1"
"692","Sagmou reseau","2022-03-13T11:18:00Z","0","1"
"693"," تحيا جازي","2022-03-13T11:44:00Z","0","2"
"694","Il faut rénover le réseau.","2022-03-14T17:05:00Z","0","1"
"695","yaw segmoulna réseaux brk","2022-03-14T14:40:00Z","0","1"
"696","ياخويا حنا رانا نعانيو مع هاد الكونكسيو","2022-03-15T15:45:00Z","0","1"
"697","ياو الإنترنت مكاش يجب إطلاع الزبائن بالحقيقة من العشرة نتاع الصباح إلى غاية خمسة نتاع الصباح من يوم الإثنين والإنترنت مزال ما جاتش","2022-03-14T05:02:00Z","0","1"
"698","يا ودي غي ريڨلونا الريزو نتاع موبليس ومن بعد احكيو على العروض","2022-03-13T12:28:00Z","0","1"
"699","تغطية الشبكة ضعيف .. تدفق النت يترنح منطقة فيها الجيل الرابع ومنطقة تفتقر حتى إلى الجيل الثالث ..","2022-03-13T16:15:00Z","0","1"
"700","يا. موبيليس فوجه ربي سقمونا الريزو مهيش تمشيلي كونيكسيو خلاص 😭😭😭😭","2022-03-13T11:08:00Z","0","1"
"701","كي تطلقو ريزو ساهل","2022-03-14T14:24:00Z","0","1"
"702","بالتوفيق والنجاح الدائم إن شاء الله","2022-03-13T12:02:00Z","0","2"
"703","فلكسيت 2000da محبتش تمشيلي وكونكسيو مكانش وثقيلة😒","2022-03-15T08:35:00Z","0","1"
"704","عليكم اللعنة ديرو عرض سيما جديد ترسلوا لنا رسالة قصيرة لنلقي نضرة على العرض وبمجرد لمس العرض يتم سرقة كل ما تملك من انترنات ورصيد مكالمات عليكم اللعنة يا لصوص","2022-03-13T15:14:00Z","0","1"
"705","موبيليس الافضل","2022-03-13T11:31:00Z","0","2"
"706","كل ما تهوى كونيكسيون تاعكم خرا","2022-03-13T15:33:00Z","0","1"
"707","سقمو الريزو تاعكم","2022-03-13T17:32:00Z","0","1"
"708","ماذا عن وضعية الشبكة الكارثية النمودج منطقة بلدية بريحان ولاية الطارف
عطل بهوائي للشبكة منذ 5 سنوات بمنطقة البطاح و موبيليس عاجزة عن اصلاح هذا العطل
قبل الحديت عن العروض الترويجية عليكم يا جماعة موبيليس ان تكونوا احترافيين
05 سنوات عطل و انتم عاجزون ماهذه البيروقراطية","2022-03-13T21:32:00Z","1","1"
"709"," الطارف شكوي جماعية بأكثر من 100 مشترك بمنطقة القريعات بلدية بريحان الطارف في مناسبتين دون الشكاوي الفردية دون جدوي و تسويف 5 سنوات دون جدوي 5 الحل","2022-03-13T21:44:00Z","0","1"
"710","اولا عليكم ان تصلحو سرعة التدفق بعدها تكلمو عن عروضكم ولا داعي لإعادة جملكم التي يحفظها الشعب الجزائري و الله والله والله ثلاث مرات لا أصدق حتى صدق تحيتكم انا اعترف بالملموس وليس الكلام","2022-03-13T13:20:00Z","0","1"
"711","حملة اعلامية موفقة ان شاء الله شكرا 🙏 لكم","2022-03-13T12:15:00Z","0","2"
"712","المشكل ليس في العروض و ليس السعر المشكل في الشبكة و الخدمات و التدفق العنوا الشيطان","2022-03-13T12:34:00Z","0","1"
"713","الزبون يطالب بدعم البنية التحتية اللازمة لفك الضغط عن الهوائيات القليلة التي اصبحت لا تلبي حاجة العدد المتزايد من المشتركين المجبرين على الاشتراك في شبكتكم في ظل غياب المنافسة","2022-03-14T00:41:00Z","0","1"
"714","يا ولدي ريقلو الريزو تاعكم اللي يعيطلي يلقاه خارج مجال التغطية من بعد يرحمها ربي 😂","2022-03-13T18:35:00Z","0","1"
"715","كونكسيوراها تنقطع وحدها","2022-03-13T17:49:00Z","0","1"
"716","ديرو حل لشريحة لا وين كونترول
الرقم نحتاجو بصح الخدمات فيها 000
ها خليونا نحولو","2022-03-13T17:18:00Z","0","1"
"717","مكانش جديد هذه عروض قديمة باسم جديد 🤣🤣","2022-03-13T11:22:00Z","0","1"
"718","على الانترنت زينا لي عندكم وزيد رها تكمل بلخف ما تكملش شهر قاع","2022-03-13T15:49:00Z","0","1"
"719","موبيليس ،آمون لن يغفر لكم","2022-03-13T12:01:00Z","0","1"
"720","الريزو تاعكم000000000","2022-03-13T11:59:00Z","0","1"
"721","رييزو فالموبليييس راااه مكاش كاااامل مفهمتش علاه في البليدة","2022-03-16T08:43:00Z","0","1"
"722","رجعولي 6Gg تاعي ممبعدو ديرو عروض","2022-03-13T16:08:00Z","0","1"
"723","عرض مثل جميع العروض،لايوجد فيه اي جديد.","2022-03-13T19:45:00Z","0","1"
"724","راكم تزعقو بنا كل يوم نروحولكم درتولنا خدمة.","2022-03-13T17:12:00Z","0","1"
"725","Mobilis vous ne voulez pas améliorer votre réseau ça sert à rien de faire des offres !","2022-03-13T12:09:00Z","0","1"
"726","الرداءة تتكلم","2022-03-13T18:23:00Z","0","1"
"727","يا خسارة البنزين لراح تخسروه عن هالمسرحيات","2022-03-13T16:12:00Z","0","1"
"728","Les offres na9sin bzf khosna ofre b 100 mille
Ya3tok 50g internet o 200 mille tt rso o mobilis batel ila dhalkom 🙃","2022-03-13T11:49:00Z","0","1"
"729","موبليس_في_تبسة_يوتيوب_ميمشيلكش","2022-03-13T11:24:00Z","0","1"
"730"," راني درت بيس عرض سما وحسلت","2022-03-13T11:13:00Z","0","1"
"731","سلام عليكم لدي مشكله لقد تم أخذ رصيدي أرجو حل المشكله وهل يمكن أن استعيد رصيدي الذي أخد مني أتمنى الرد عليا في اقرب وقت","2022-03-13T10:31:00Z","0","1"
"732","Reglolna cnx yrham babakooooooooom 😠😠😠😡😡😡😡","2022-03-12T23:03:00Z","1","1"
"733","الريزو الريزو اهدرولنا على الريزو 🙄🙄🙄🙄🙄","2022-03-12T15:06:00Z","1","1"
"734","سڨموا الريزو و من بعد الكرة ساهل","2022-03-12T17:07:00Z","0","1"
"735","يوجد مشكل في تدفق الانترنت هده الايام في وهران","2022-03-12T11:53:00Z","1","1"
"736","ساما الله لا تربحكم ليجيغا تقول راني نشرب فيهم و ثقيلة تقتل 😡😡😡😡🤬","2022-03-15T09:55:00Z","1","1"
"737","كونكسيو هاذي مفهمتهاش علاش فبلاصتي متخرجش 4g...وتخرج غير فالاماكن لي متصلحش للقعاد ...لازم تتعذب باش تكونكتي","2022-03-12T11:32:00Z","0","1"
"738","سرعة تدفق بطيئة ف الليل","2022-03-12T18:12:00Z","1","1"
"739","تحيا موبيليس ❤️","2022-03-13T00:02:00Z","0","2"
"740","مدرتها وندمت معرفتش نرجعها pix","2022-03-13T22:06:00Z","0","1"
"741","المشكل الكبير في التغطية ضعيفة جدا","2022-03-12T11:16:00Z","0","1"
"742","من المفروض تتهلاو في الزبائن المشتركين معاكم .. مشترك جديد بصيغة هاذي يكون خير من واحد مشترك معاكم يخلص كثر والعرض تاعو أقل","2022-03-14T15:35:00Z","0","1"
"743","عندي نقص في تدفق الأنترنت","2022-03-12T21:50:00Z","0","1"
"744","بدراهمنا وتمشيش لنترنت ومحسبناكمش واليمات راحو بلا كونكسيو وانتوما فيسبوك مجاني ستخسرتوه فينا انا تبانلي نبدل لابوس قريب الشهر وحنا مرمدين معاكم لابوس ديالي 2016","2022-03-12T15:42:00Z","0","1"
"745","عندي اتفاقية mdn الانترنات كي تخلاص يحبس الفايسبوك ثاني والرسائل نحو موبيليس فقط 😑😑","2022-03-14T02:05:00Z","0","1"
"746","معناتها الفيس بوك مايش باطل وهو الي راح يقضيلك على حجم الانترنت بسبب الولوج المستمر لهذا التطبيق😉
معناتها عرض فاشل","2022-03-14T13:10:00Z","0","1"
"747","تخلص كل شهر وخدمة انترنت منعدمة و نورمال","2022-03-12T12:43:00Z","1","1"
"748","معجبتنيش هادي سماا","2022-03-13T00:00:00Z","0","1"
"749","في حياتي مشفتش الحجم خلاصي ديما يكمل شهر هو مزال كنكسيو عيانه","2022-03-13T19:23:00Z","0","1"
"750","سبحان الله غير البارح كان عرض 1000دج فيه 30 جيغا واليوم رجع 15😑😑😑","2022-03-12T23:02:00Z","1","1"
"751","للاسف شبكة متهرية و جد ضعيفة مثلكم","2022-03-12T12:46:00Z","0","1"
"752","والله غير وجهكم صحيح تعملو عرض كما هاذا ... ربي يهديكم","2022-03-13T20:53:00Z","0","1"
"753","هردتونا بخرطي","2022-03-12T20:22:00Z","0","1"
"754","مليحة بزااف","2022-03-12T12:54:00Z","0","2"
"755","الانترنت غير مستقرة تروح وتجي كل دقيقة .. والتغطية ناقصة في منطقتنا .. يهديكم ربي ديرولنا انتان ريزو","2022-03-12T11:28:00Z","0","1"
"756","الكوناكسيون راها تمشي مع الثامنة مساءا وتولي مع منتصف الليل ","2022-03-12T11:56:00Z","18","1"
"757","واش قصتكم كل ليله تنقطع الكونكسيو حتى 12,تاع الليل تطلقوها😕","2022-03-12T11:26:00Z","0","1"
"758","كونكسيو شعر","2022-03-12T20:22:00Z","0","1"
"759","كونيكسيو ثقيلة بلبزاف","2022-03-12T11:02:00Z","0","1"
"760","اسوة شبكة انترنت ف عالم","2022-03-12T21:20:00Z","0","1"
"761","عرض سيء سيء سيء .... عرض للحيلة والتحايل على الزبائن","2022-03-12T12:48:00Z","0","1"
"762","مليح العرض هذا توب","2022-03-12T12:25:00Z","0","2"
"763","اكبر حشوا من موبيليس الفيسبوك ليس مجاني بل بعد إستهلاك انترنت يصبح مجاني عكس بيكس","2022-03-13T18:00:00Z","0","1"
"764","رجعولي رب صوالحي انا دروك كانت مفلكسي صوميل درتها ساما طارولي بيهم","2022-03-13T00:55:00Z","1","1"
"765","merci je vais basculer vers cette offre des que j'ai fini mon abonnement du mois","2022-03-12T16:11:00Z","0","2"
"766","والله غير كونكسيو تاعكم ثقيلة نتمنى تسريع في تدفق الانترنت ","2022-03-12T21:08:00Z","0","1"
"767","هذيك هي الحشوة ..ماكاش ايليميتي نحو موبيليس","2022-03-12T12:34:00Z","0","1"
"768","ياو ريزو مكانش ڨاع","2022-03-13T09:51:00Z","0","1"
"769","Très mauvaise connexion","2022-03-12T13:05:00Z","0","1"
"770","lyzid ydiR 3likm","2022-03-13T01:00:00Z","0","1"
"771","نوكل عليكم ربي","2022-03-13T21:11:00Z","0","1"
"772","يحشيوهالكم تنحيو pixx ومن بعد يلغيو عرض سما ...ايا تلقاو رواحكم بمبتسم تاع 2010 🤣","2022-03-13T20:15:00Z","0","1"
"773","ياو المشكل ليس في العروض المشكل في التغطية ميتة مثلكم","2022-03-12T12:41:00Z","0","1"
"774","في الحقيقة افضل تغطية هي موبيليس","2022-03-12T12:39:00Z","0","2"
"775","سيستام قاوي اول مرة ديرو حاجة مليحة","2022-03-13T01:20:00Z","0","2"
"776","جيغا وهدرة متخلاصش مليحة هادي","2022-03-12T11:54:00Z","0","2"
"777","لماذا تسرقون خاصة الفقراء","2022-03-12T11:01:00Z","0","1"
"778","موبيليس نحن معك","2022-03-20T14:44:00Z","0","2"
"779","عندي 5 ايام فليكسيت عرض 500da وفضتلي 5 GB وفيسبوك وماحبش يتمشى يخي راكم تقولو غير محدود","2022-03-19T13:01:00Z","0","1"
"780","عندي يومين تتقطع الكونكسيو من ساعة ثامنة ليلا من منتصف ليل","2022-03-12T18:56:00Z","0","1"
"781","تغطية ضعيفة في ولاية وهران على مستوى حي الصباح على الاقل كونوا في مستوى تغطية الشبكات المنافسة","2022-03-12T16:35:00Z","0","1"
"782","استغفر الله منكم 🙄😒😒","2022-03-12T17:00:00Z","0","1"
"783","جودة الريزو متذبذب وضعيف جدا","2022-03-12T13:21:00Z","0","1"
"784","cnx wach biha had lyamat","2022-03-12T23:32:00Z","0","1"
"785","فعلت الخدمة مي كنت مفعل قبل عرض تع شهر ب100 وراحلي العرض يعني ماتقدروش تعلمونا انو عند تفعيل هذي الخدمة يروحلك العرض لي راك مفعلو","2022-03-12T19:58:00Z","0","1"
"786","كثرتوا في خوف الله....شبكتكم ضعيفة ان لم اقل منعدمة في سيدي الجيلالي بجنوب تلمسان رواحوا هزوا حدايدكم.....الريزوا لي يروح مع الكهرباء كي تنقطع معندنا ما نديروا بيه....الكنكسيو ميتة","2022-03-12T13:49:00Z","0","1"
"787","سرعة أنترنات ضعيفة جدا جدا جدا. نطلب من شركة موبيليس. تدابير الازمة. لماذا كل هذا","2022-03-14T00:02:00Z","0","1"
"788","عرض جيد","2022-03-12T21:55:00Z","0","2"
"789","نرجو تحسين التدفق","2022-03-12T22:00:00Z","0","0"
"790","عرض سما خردة بالكم منها سرقة بام عينها","2022-03-14T21:44:00Z","0","1"
"791","يبان مليح 🇩🇿","2022-03-14T09:00:00Z","0","2"
"792","عندي مدة ملي كسرتها البيس تاعكم ما تصلح لوالوا","2022-03-12T12:59:00Z","0","1"
"793","عرض توب 4G طلعولوا محدودية 1ميغا على اقل","2022-03-12T11:39:00Z","0","1"
"794","من نيتكم باغي نحكم المدير العام تاعكم مانخليش حتى حرف في قلبي مامقولهش","2022-03-12T21:55:00Z","0","1"
"795","15جيقا راها عادت مدير والو 😡","2022-03-12T16:48:00Z","0","1"
"796","🌹🎊🎉🎈🎈🎆🎆🎆العالمية مع موبليس","2022-03-12T11:10:00Z","0","2"
"797","1000da 15 G 9lila mnytkom mobilis","2022-03-15T14:22:00Z","0","1"
"798","سلام عليكم بعثتلكم في خاص تقراو ميساج متردوش وزيد عيطتلكم في 888 كملو دراهم بلا فايدة وين راهي مصداقية تاعكم","2022-03-12T16:09:00Z","0","1"
"799","البيكس ولت عيانة","2022-03-12T11:04:00Z","0","1"
"800","تحسن ملحوظ  فالكونكسيو ","2022-03-13T12:13:00Z","0","2"
"801","Ri9lo Cnx Brk 🥱","2022-04-18T09:51:00Z","0","1"
"802","اذا كنت كل مرة تسكرولي لبيس بلا سبب نبطلها قع","2022-04-18T14:01:00Z","0","1"
"803","وشبيها الكونيكسيون","2022-04-18T11:06:00Z","1","1"
"804","سرقتولي خمسين الف ودرتولي عرض سما حرام عليكم","2022-04-18T14:02:00Z","0","1"
"805","انترنت ضعيفة جدا في شبكة موبيليس","2022-03-11T22:17:00Z","5","1"
"806","موبيليس ريزوها فور عندي","2022-03-11T11:26:00Z","0","2"
"807","النت سيئ للغاية في شريحة موبيليس","2022-03-12T12:25:00Z","0","1"
"808","Réglou 3lina prblm ta3kom hada manech mkhalsin f batel bere7 w elyoum 7ata 7aji mabghat temchi a part fb","2022-03-11T23:06:00Z","1","1"
"809","كان عندي مبستم وكنت مفعل العرض تع 500 كي حولت لسما راحلي كلش ورجع الكريدي 1da","2022-03-12T20:48:00Z","0","1"
"810","وضكا ما تحلوش هذا المشكل تاع ثقل ولا كيفاه","2022-03-11T23:28:00Z","0","1"
"811","عرض مليح ","2022-03-11T11:02:00Z","1","2"
"812","مدابكوم تحسنو كنكسيو راهي تقيلا","2022-03-11T14:03:00Z","0","1"
"813","انا نبدل للعرض سما ماتتمسخروش","2022-03-11T14:57:00Z","0","1"
"814","موبيليس راه عندكم خلل ف DNS وهاذ خاصية تحمي بيانات الهاتف ودرك مليل لليل راها تروح والهاتف ناس معرض للخطر","2022-03-11T21:19:00Z","10","1"
"815","تصلحو الخلل ولا نبدلو المتعامل والخيار لكم راه كاين","2022-03-11T22:00:00Z","10","1"
"816","الشبكة تاع عصر الحجارة و العمل تاع العمي و لاعبينها متألقين","2022-03-11T21:26:00Z","0","1"
"817","الشكوبي تعرفوه موبيليس كونيكسيو مقودا البيبليسيتي انتم اللولين","2022-03-11T19:30:00Z","0","1"
"818","يا موبليس ما فائدة هذه العروض وتدفق الانترنت ضعيف جيدا يكاد ينعدم ديرونا حل.","2022-03-15T10:28:00Z","0","1"
"819","فليكسيت ڨبيل عشرلاف ديتوهملي ما فهمتش علاه هادي المرة التانية الي تدولي الدراهم فيها","2022-03-17T22:31:00Z","0","1"
"820","كي تسڨموا ريزوا نتاعكم ومن بعد ديروا عروض نتاوعكم","2022-03-11T19:17:00Z","0","1"
"821","كون جات الفيسبوك باطل وليس بعد إنتهاء حجم الأنترنت نفضل pixe 1000 أرحم 30go مع إحتساب الفايسبوك تكملها في سمانة","2022-03-11T12:19:00Z","2","0"
"822","خلاص منزيدش نصدق اشحال شكيت باه جيو تصلحو الانترنت مبغيتوش دونك المصداقية مكانش ودراهم الي ديتوهم والله منسمحهم بويسك منيش مقتنع بلي صح عندي انترنت بصحتكم","2022-03-13T21:59:00Z","0","1"
"823","شبيكم كل يوم تقطعو كونيكسيو قلنا نهار معليش بصح دايما تقطعوها هنا سمطتوها","2022-03-11T21:46:00Z","0","1"
"824","كذبتو علينا وقلتو فايسبوك مجاني هادي سريقة","2022-03-13T14:58:00Z","0","1"
"825","في عرض سما نت 1000دج 30 جيغا و الفيسبوك باطل يعني ميديش من لي جيغا ولا بعد ماينتهي 30 جيغا يصبح مجاني","2022-03-11T11:56:00Z","1","2"
"826","ما مشكلة الأنترنت عندكم، البارحة واليوم على الساعة 20.00 لا أستطيع الدخول إلى نتفلكس pubg و pes","2022-03-11T22:02:00Z","0","1"
"827","اااا كيفاه نرجعو كونكسيو لي ديتوها نحيو علينا عرض هذا","2022-03-13T19:09:00Z","0","1"
"828","مع  سما تزهالك ليام جودة واقتصاد..","2022-03-12T21:02:00Z","0","2"
"829","من فضلكم سقموا الكونكسيون كرهنا من هذا الحالة","2022-03-11T21:59:00Z","1","1"
"830","ليوم في عين الدفلى راحت التغطية اكثر من ساعة","2022-03-12T10:08:00Z","0","1"
"831","لبارح الثمنية ونص راحت الأنترنت وتطبيقات جوجل ماحبوش يمشو نهائيا.. اليوم نفس الشي.. واش هاذ العقلية؟","2022-03-11T23:02:00Z","0","1"
"832","وما محل تدفق الانترنت من الاعراب ؟","2022-03-11T11:21:00Z","0","1"
"833","ديروها أو متندموش المخير تع لمخير في موبيليس","2022-03-12T09:49:00Z","0","2"
"834","انا رحت دومونديتها ملا ديريكسيون حجا فوور ❤❤","2022-03-12T09:50:00Z","0","2"
"835","Merci a vous Mobilis 💐💐","2022-03-12T09:55:00Z","0","2"
"836","ريڨلو جد الكونيكسيو قبل و مبعد ساهل","2022-03-11T20:28:00Z","0","1"
"837","فيها الحيلة والخداع في العرض لا يوجد شفافية","2022-03-19T34:02:00Z","0","1"
"838","يا موبيليس وعلاه حبستولي لابيس عندها قريب 20 سنة وهي عندي","2022-03-11T13:50:00Z","0","1"
"839","هذي اهانه للزبائن ، تغطيه سيئه جدا ستفقد المؤسسه مصداقيتها","2022-03-13T17:56:00Z","0","1"
"840","كونكسيو خفيفة","2022-03-11T15:46:00Z","0","2"
"841","كونكسيو شابة","2022-03-11T16:09:00Z","0","2"
"842","الله يدوم النعمة","2022-03-11T13:18:00Z","0","2"
"843","عبدالله عبدالرؤوف العرض الدوزيام مليحلك","2022-03-12T22:07:00Z","0","2"
"844","شريت وحدة عياتني كونيكسيو ثقلية حالة 😔😔","2022-03-13T22:39:00Z","0","1"
"845","لبارح الثمنية ونص راحت الأنترنت وتطبيقات جوجل ماحبوش يمشو نهائيا.. اليوم نفس الشي.. واش هاذ العقلية؟","2022-03-11T20:43:00Z","0","1"
"846","السلام عليكم، حبيت نقول ان الانترنت مكانش مايظهر والو ضعيفة، ارجو انكم تصلحو المشكل","2022-03-11T22:54:00Z","0","1"
"847","ههههههه 🤣🤣 بيس فيها أحوال مثل أحوال طقس خطرى شمس 🌅 خطرى مطر 13جيڨا في سيمانا تكمل ،،","2022-03-11T20:23:00Z","0","1"
"848","شكرا موبليس","2022-03-11T12:42:00Z","0","2"
"849","هناك بعض المشاكل فالتغطية خاصة الفترة المسائية","2022-03-11T13:00:00Z","0","1"
"850","من فظلك شوفولي حل للضعف الكبير في سرعة الانترنت والله معاناة كبيرة.","2022-03-11T11:26:00Z","0","1"
"851","ريڨلونا كنكسيو راهي تقطع شوا هدا","2022-03-11T11:40:00Z","0","1"
"852","نريد عرض 500 دج صالحة لمدة 30 يوم لكن للأسف لا جديد","2022-03-12T08:08:00Z","0","1"
"853","ريقلوا انترنات راهي ثقيلا","2022-03-11T22:25:00Z","0","1"
"854","كرهتوناوفي مبيليس الواحد يفليكسي١٠٠٠ ومتكونيكتيش بها","2022-03-11T12:18:00Z","0","1"
"855","لي يدير العرض هذا يقدرش يرجع لي عندو وعرض فاشل غير مكلاه تجربوه","2022-03-11T14:16:00Z","0","1"
"856","لو سمحتي اليوم الرابع والانترنات منعدمة عندي ممكن تصلحو العطل تاعكم","2022-03-11T11:32:00Z","0","1"
"857","سما مكاش كيفاش ديرولنا زيرو فلفيسبوك 🙁","2022-03-11T11:02:00Z","1","1"
"858","Réglo internet allah yehdikom malkom baghyin thablona","2022-03-11T23:36:00Z","0","1"
"859","لماذا الانترنت ضعيفة جدا","2022-03-11T11:13:00Z","0","1"
"860","واش حكاية الريزو مكانش صباح ربي","2022-03-12T10:21:00Z","0","1"
"861","Rja3tha sama 7chawhali 😂","2022-03-13T18:46:00Z","0","1"
"862","لالا ما تحشوليش غير top 4g لي ما نبدلهاش","2022-03-11T11:17:00Z","1","1"
"863","فهموني راني كلما نفليكسي تروحلي 100 كرهت حياتي علاش زعما","2022-03-12T00:52:00Z","0","1"
"864","Mobilis j'ai felxy 1000da et j'arrive pas à appeler ni connecter il s'affiche que le solde est international,je n'ai jamais activé que ce soit ,? Peff","2022-03-11T14:47:00Z","0","1"
"865","Segumou connexion taakoum après sahel","2022-03-11T17:30:00Z","0","1"
"866","علاش كي نفليكسي تديو دراهم","2022-03-12T09:26:00Z","0","1"
"867","c bn tar 7mam","2022-03-11T23:12:00Z","0","1"
"868","عندي خلل فالأنترنت وتواصلت معاكم وما رديتوش عليا","2022-03-11T21:32:00Z","0","1"
"869","كل ليلة نفس الفيلم تكوبو الكونكسيو و تخلو الفيس برك","2022-03-11T23:15:00Z","0","1"
"870","الفايسبوك يستهلك من حجم الانترنت في البداية ليس مثل عرض بيكس","2022-03-11T14:01:00Z","0","0"
"871","Lcnx wach biha layamt hado ? 🙂","2022-03-1120:38:00Z","0","1"
"872","لكونيكسيو علاه راكم تقطعوها فليل","2022-03-11T21:06:00Z","1","1"
"873","شكون كونكسيو راهي تروحله لا google لا حتى حاجة غي فايسبوك يتمشى","2022-03-11T20:06:00Z","1","1"
"874","و معا موبليس نحكي. بلاش","2022-03-14T09:58:00Z","0","2"
"875","علاه لبارح كليتولي تسعالاف اللي فليكسيتها 😢","2022-03-11T11:06:00Z","4","1"
"876","الله لا تربحكم","2022-03-13T23:13:00Z","0","1"
"877","تحيا الكوفيج 💪خلوها عندكم","2022-03-12T05:15:00Z","0","1"
"878","اعاني من خلل في تدفق الانترنت","2022-03-11T20:57:00Z","0","1"
"879","F dz Tkhls Bdrahmk w Msogriink","2022-03-11T23:24:00Z","1","1"
"880","واش بيها كونكسيو","2022-03-11T21:32:00Z","0","1"
"881","Cnx wsh biha Nkhlsou W mnkhdmouch biha","2022-03-11T23:20:00Z","0","1"
"882"," عرض اكثر من رائع","2022-03-11T15:08:00Z","0","2"
"883","Mobilis شكرا لكم","2022-03-11T20:08:00Z","0","2"
"884","شكرا موبيليس اختيارك الافضل ❤️و نحن معكم","2022-03-11T12:13:00Z","0","2"
"885","إن شاء الله ضربة تضربكم طلعكم لسابع سما","2022-03-12T21:08:00Z","0","1"
"886","ههههه 🤣🤣 ناس راها في8g ونتوما راكم روطار موبيليس 13جيقا 100ألف من وقت مجاهدين رانا في ثورة","2022-03-11T20:22:00Z","0","1"
"887","شركات تتقدم وموبيليس تتخلف وجوه الشر","2022-03-12T22:18:00Z","0","1"
"888","عرض سما خردة بالكم منها سرقة بام عينها","2022-03-14T21:45:00Z","0","1"
"889","علاه انترنت ضعيفة جدا في شبكة موبيليس","2022-03-14T20:46:00Z","0","1"
"890","تحيا موبيليس","2022-03-11T12:07:00Z","1","2"
"891","أسوء شريحة هي موبيلس لا ريزو لا كونكسيو لا عروض ملاح و يزيدو يقولو تواصلوا معنا في خاص و هما ما يجاوبوش pff 😡😡👎","2022-03-11T18:03:00Z","0","1"
"892","عجبتني مليحة تووب","2022-03-11T21:51:00Z","1","2"
"893","المشكل في الشبكة ضعيفة جدا جدا جدا","2022-03-14T14:36:00Z","0","1"
"894","واش بيها مبليس في عين الدفلى راح الريزو كامل","2022-03-12T10:05:00Z","0","1"
"895","1000 يعطوني 30جيڨا مليحة راح نفليكسيها","2022-03-11T12:10:00Z","1","2"
"896","عرض أسطوري تاع 1000ب 30 جيغا أول مرة ديرو حاجة زينة في حياتكم 🥰🥰","2022-03-12T17:07:00Z","0","2"
"897","سقمو الكونيكسيون تاعكم مع العلم اول مرة نأكتيفي فيها وراح تكون أخر مرة يا (كلام فاحش) وشكرا🙂","2022-03-11T19:53:00Z","0","1"
"898","Pixx مليحة فيها فيس بوك مجانا","2022-03-11T12:28:00Z","0","2"
"899","عروض هايلة موبليس يعطيك الصحة","2022-03-11T11:41:00Z","2","2"
"900","غير شوية كونيكسيو ورنا معاك ديما😊👍","2022-03-11T11:42:00Z","2","2"
"901","برافو موبليس افضل شبكة جوال في الجزائر😍","2022-03-11T11:43:00Z","2","2"
"902","الانترنت راها تقيلة وش بيها","2022-03-11T13:03:00Z","0","1"
"903","Sama🐌","2022-03-11T19:29:00Z","0","1"
"904","اسغتالين يسما كي تخلاص حجم انترنات يررح فيس بوكنومالمو تخلوه 😑","2022-03-11T11:28:00Z","0","1"
"905","تحياتي بالتوفيق والنجاح دائما 👍 موبيليس المحبوبة الممتازة شكرا","2022-03-10T23:38:00Z","0","2"
"906","واش بيها إنترنت اشاره كامل تروح و تعاود ترجع 🙄🙄","2022-03-10T22:28:00Z","2","1"
"907","واش بيها انترنت رانا نعانو","2022-03-10T23:20:00Z","0","1"
"908","مشكلة عامة في انترنت نتاعكم غوغل يوتيوب ميمشيش خلاص حابسة","2022-03-10T22:59:00Z","0","1"
"909","واش بيها انترنت ماقدرتش ندخل قوقل","2022-03-10T22:13:00Z","0","1"
